Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
gov,31390932574706768021562473002,08/04/2025 23:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,44,44.376211035156246,36.81283827607204,27.5931875,,,1.32968,28.31,71.0,1012.0,5.47
gov,31388839920718814259329251882,08/04/2025 23:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,44,28.71656049804688,44.075968603515626,,5.21835,,0.592,28.03,69.0,1012.0,5.14
gov,31390903576425084107499649578,09/04/2025 00:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,76,75.88036767578123,53.0986978517935,,8.0754,9.47221875,2.60732,23.0,90.0,1014.0,3.76
gov,28560877461938780203765592307,09/04/2025 00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,47,46.67133686523437,32.310159399414054,3.9359375,14.38,7.415625,5.77268,22.96,91.0,1014.0,3.57
gov,31390908889087377344742439468,09/04/2025 00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,94,94.236244581997,68.75042562512719,12.578596,4.4954,1.15625,2.0733200000000003,23.01,90.0,1014.0,4.03
gov,31390912357075263208060500522,09/04/2025 00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,47,47.13671650390626,37.10695751953124,,16.0304,,16.614680000000003,27.82,70.0,1011.0,4.63
gov,31388851800421997746903202346,09/04/2025 00:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,52,52.38192166888195,33.71553201161345,15.57105,4.96585,6.552,1.28632,25.01,88.0,1014.0,1.54
gov,29195707587706641566224751462,09/04/2025 00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,162,162.35142909458708,82.52724353027345,5.9328615000000005,,,2.12876,22.07,92.0,1014.0,2.19
gov,28505268571336961948594948504,09/04/2025 00:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,85,84.64249438476561,53.62051422104437,,16.7211,20.12778125,10.40976,23.22,88.0,1013.0,4.13
gov,31387251434693138681789561386,09/04/2025 00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,66,65.98989750976564,50.86709006347657,26.0701835,1.12415,12.699750000000002,16.07832,21.29,93.0,1014.0,2.84
gov,31388883344354363840031242796,09/04/2025 00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,56,55.78910795898438,,10.0519875,4.529,8.68696875,,21.7,96.0,1014.0,2.37
gov,31390932574706768021562473002,09/04/2025 00:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,42,42.13783676757812,36.26682204718698,26.8924875,,,1.192,27.6,73.0,1012.0,5.09
gov,31388839920718814259329251882,09/04/2025 00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,40,24.555553173828127,39.87362722167968,,5.2254,,0.6133200000000001,28.03,69.0,1011.0,4.63
gov,31390903576425084107499649578,09/04/2025 01:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,77,76.70814692382814,53.68969755816144,,6.54375,9.47221875,2.5050000000000003,23.0,91.0,1013.0,3.61
gov,28560877461938780203765592307,09/04/2025 01:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,57,57.38458549804688,39.76032221679688,2.8481875000000003,14.38,7.488031250000001,5.7262,22.96,91.0,1013.0,3.49
gov,31390908889087377344742439468,09/04/2025 01:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,91,90.53442903146816,68.88595649574016,12.580079,4.38915,0.8824062500000001,2.2263200000000003,23.01,91.0,1013.0,3.68
gov,31390912357075263208060500522,09/04/2025 01:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,48,48.33601083984375,37.820811816406255,,10.45085,,16.43232,27.82,71.0,1010.0,4.12
gov,31388851800421997746903202346,09/04/2025 01:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,53,53.27275116987465,39.71481405568376,16.1530835,5.3,6.12584375,1.3570000000000002,24.01,94.0,1013.0,1.03
gov,29195707587706641566224751462,09/04/2025 01:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,145,145.27021427408852,69.90106851806641,4.252159,,,2.28988,22.21,92.0,1013.0,1.94
gov,28505268571336961948594948504,09/04/2025 01:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,95,94.55455419921874,57.22988821783237,,19.88085,15.24584375,10.82932,22.77,90.0,1013.0,3.55
gov,31387251434693138681789561386,09/04/2025 01:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,64,63.65840009765626,48.17787854003908,21.934654,0.93085,11.86225,12.35568,21.98,92.0,1013.0,3.06
gov,31388883344354363840031242796,09/04/2025 01:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,63,63.21295239257813,,9.699671,2.73875,8.177875,,21.74,95.0,1013.0,1.96
gov,31390932574706768021562473002,09/04/2025 01:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,43,43.43103369140626,36.638104391634585,26.291404000000004,,,1.1050000000000002,27.31,74.0,1011.0,4.22
gov,31388839920718814259329251882,09/04/2025 01:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,37,20.939358642578124,36.69480556640625,,6.1571,,0.6133200000000001,28.03,69.0,1011.0,4.12
gov,31390903576425084107499649578,09/04/2025 02:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,82,82.440576171875,55.18480258761464,,4.8979,9.47221875,2.549,23.0,95.0,1012.0,3.59
gov,28560877461938780203765592307,09/04/2025 02:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,72,71.62820498046875,49.429708349609385,2.061,14.38,7.6763125,5.712,22.96,95.0,1012.0,3.47
gov,31390908889087377344742439468,09/04/2025 02:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,91,91.38428191268471,68.89274284430063,9.9076335,2.7225,3.152875,2.156,23.01,95.0,1012.0,3.67
gov,31390912357075263208060500522,09/04/2025 02:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,51,50.82471396484375,40.16628757513881,,10.1946,,16.325680000000002,27.26,71.0,1009.0,4.63
gov,31388851800421997746903202346,09/04/2025 02:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,61,61.2366775126889,44.15194201054557,17.723896,4.0046,13.5075625,1.54832,24.01,94.0,1013.0,1.54
gov,29195707587706641566224751462,09/04/2025 02:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,127,127.02706648763024,63.74964285888672,3.5828305,,,1.68708,22.06,96.0,1012.0,1.94
gov,28505268571336961948594948504,09/04/2025 02:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,125,125.15524841308591,78.31455096435548,,18.62315,12.3140625,12.563,22.64,94.0,1012.0,3.39
gov,31387251434693138681789561386,09/04/2025 02:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,65,65.21481424113551,49.57120135275444,26.35475,0.865,10.15990625,12.31832,21.63,95.0,1012.0,2.89
gov,31388883344354363840031242796,09/04/2025 02:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,79,79.18243164062501,,9.4850415,5.52335,8.07865625,,21.4,97.0,1012.0,1.98
gov,31390932574706768021562473002,09/04/2025 02:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,47,47.24418723582325,38.81662593985717,26.391016500000003,,,0.98868,27.17,74.0,1010.0,4.16
gov,31388839920718814259329251882,09/04/2025 02:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,37,19.172022705078128,36.79655573730468,,6.2304,,0.47468,28.03,69.0,1010.0,4.63
gov,31390903576425084107499649578,09/04/2025 05:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,102,102.22707246907552,57.03689091278357,,7.9746,9.47221875,2.72068,23.0,95.0,1011.0,3.1
gov,28560877461938780203765592307,09/04/2025 05:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,82,81.92459218749998,53.64213604736328,2.547625,14.38,7.4981875,5.738,22.96,95.0,1011.0,3.06
gov,31390908889087377344742439468,09/04/2025 05:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,103,102.6906049449708,70.99833484431372,9.741475,3.28165,6.89634375,1.67232,23.01,95.0,1011.0,3.04
gov,31390912357075263208060500522,09/04/2025 05:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,43,35.86448427734376,42.629239677901445,,16.82335,,16.35368,27.26,72.0,1010.0,1.54
gov,31388851800421997746903202346,09/04/2025 05:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,92,91.54774145507812,52.1873356201172,15.906079,8.55625,10.51875,1.672,23.01,88.0,1012.0,1.54
gov,29195707587706641566224751462,09/04/2025 05:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,117,117.17436482747397,59.99994436035156,3.058847,,,1.2764,21.89,96.0,1012.0,1.79
gov,28505268571336961948594948504,09/04/2025 03:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,113,113.47450463867187,68.94739907226563,,20.74335,11.94271875,13.658680000000002,22.47,93.0,1011.0,3.09
gov,31387251434693138681789561386,09/04/2025 05:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,78,77.90093584695705,54.10701673973788,31.0223375,0.77135,14.102875,13.31332,21.84,94.0,1012.0,2.64
gov,31388883344354363840031242796,09/04/2025 05:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,88,87.87687285156251,,9.457733500000002,7.62835,6.515874999999999,,21.07,97.0,1012.0,1.99
gov,31390932574706768021562473002,09/04/2025 05:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,45,44.68350035025711,36.62146027722281,28.2979375,,,0.97708,25.87,77.0,1010.0,3.81
gov,31388839920718814259329251882,09/04/2025 05:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,44,27.279185449218744,43.583569458007815,,4.43665,,0.47468,27.03,74.0,1010.0,1.54
gov,31390903576425084107499649578,09/04/2025 06:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,101,100.81735336260368,56.29529006948872,,9.4621,9.47221875,2.5833200000000005,23.0,95.0,1012.0,2.91
gov,28560877461938780203765592307,09/04/2025 06:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,80,80.30396337890625,52.13817169189453,4.923500000000001,14.38,6.59428125,5.778840000000001,22.96,95.0,1012.0,2.87
gov,31390908889087377344742439468,09/04/2025 06:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,97,97.42861198808144,68.9667502177674,13.819175,4.6979,2.12578125,1.92568,23.01,95.0,1012.0,2.82
gov,31390912357075263208060500522,09/04/2025 06:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,44,37.49096528320313,43.67775557754285,,14.6146,,16.34432,27.26,73.0,1010.0,1.54
gov,31388851800421997746903202346,09/04/2025 06:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,94,93.92381318359377,55.61974074707031,16.18485,6.11165,8.89740625,1.536,23.01,88.0,1012.0,0.51
gov,29195707587706641566224751462,09/04/2025 06:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,122,122.2296688232422,60.79143400878907,3.314615,,,1.20784,21.94,95.0,1012.0,1.69
gov,28505268571336961948594948504,09/04/2025 06:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,138,138.26991682942707,93.57904599609374,,18.4825,12.02109375,14.239,22.34,93.0,1012.0,3.06
gov,31387251434693138681789561386,09/04/2025 06:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,78,78.2727412596236,54.33291964748919,27.496654,0.7309,15.854937499999998,11.57568,21.68,94.0,1012.0,2.59
gov,31388883344354363840031242796,09/04/2025 06:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,84,84.1673754394531,,10.0481665,3.5395,7.78775,,21.12,97.0,1012.0,1.94
gov,31390932574706768021562473002,09/04/2025 06:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,45,45.42717944639808,36.74446433065412,30.217725,,,1.11468,25.65,77.0,1010.0,3.44
gov,31388839920718814259329251882,09/04/2025 06:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,44,30.737266064453127,43.74413426125078,,7.1779,,0.508,27.03,74.0,1010.0,1.54
gov,31390903576425084107499649578,09/04/2025 08:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,89,89.04125183046187,53.82748768161454,,8.2423,9.47221875,2.62,23.0,87.0,1013.0,4.3
gov,28560877461938780203765592307,09/04/2025 08:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,90,90.31583149414062,56.46925554199218,12.2371875,14.38,6.57396875,5.7466800000000005,22.96,90.0,1013.0,4.31
gov,31390908889087377344742439468,09/04/2025 08:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,83,82.7617989896152,64.97815985753925,18.552421,3.89125,1.39609375,2.50732,23.01,89.0,1013.0,3.93
gov,31390912357075263208060500522,09/04/2025 08:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,50,50.43689897460936,48.693675569099135,,13.1071,,16.495,29.48,69.0,1012.0,3.09
gov,31388851800421997746903202346,09/04/2025 08:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,100,100.1928947347005,60.25424440917968,23.968704,11.31375,19.19584375,1.6623200000000002,25.01,88.0,1013.0,1.54
gov,29195707587706641566224751462,09/04/2025 08:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,112,112.37577591959636,62.00514400634765,4.813066,,,1.3592000000000002,22.69,94.0,1013.0,2.34
gov,28505268571336961948594948504,09/04/2025 08:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,123,123.45824804687498,83.07629809570312,,20.39875,14.49921875,11.319,23.19,91.0,1013.0,3.77
gov,31387251434693138681789561386,09/04/2025 08:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,76,75.76419097833265,53.84060498155261,33.237516500000005,0.9596,16.9861875,11.74232,24.02,87.0,1013.0,4.45
gov,31388883344354363840031242796,09/04/2025 08:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,76,76.35137060752604,,13.64075,9.1032,5.47421875,,24.05,84.0,1013.0,3.1
gov,31390932574706768021562473002,09/04/2025 08:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,48,48.29531801156888,35.098729260289645,33.6896835,,,1.53532,28.49,68.0,1012.0,4.12
gov,31388839920718814259329251882,09/04/2025 07:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,44,34.41724980468749,44.29004731162004,,13.4925,,0.8006800000000001,29.03,70.0,1012.0,3.09
gov,31390903576425084107499649578,09/04/2025 09:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,88,87.90465890763781,53.91340480596742,,9.33915,9.47221875,2.78732,26.0,76.0,1013.0,4.83
gov,28560877461938780203765592307,09/04/2025 09:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,101,101.3927010904948,61.89888330078125,8.902375,14.38,6.70703125,5.738,25.96,76.0,1013.0,4.73
gov,31390908889087377344742439468,09/04/2025 09:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,86,85.98642802035495,71.52739304915382,22.528954,5.00835,1.13578125,2.9056800000000003,26.01,77.0,1013.0,4.65
gov,31390912357075263208060500522,09/04/2025 09:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,65,65.17859335937501,53.71336621749078,,10.5704,,16.397000000000002,31.71,65.0,1012.0,3.6
gov,31388851800421997746903202346,09/04/2025 09:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,97,97.40221596679687,59.48523682861328,20.8823625,12.0425,16.05278125,1.82632,28.01,74.0,1013.0,1.54
gov,29195707587706641566224751462,09/04/2025 09:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,102,102.39293391927082,63.37031390380859,6.156395,,,1.61416,24.9,80.0,1013.0,3.22
gov,31387251434693138681789561386,09/04/2025 09:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,77,77.07612618246112,54.32933208757704,29.670900000000003,0.99415,20.12525,10.07532,26.61,71.0,1013.0,5.27
gov,31388883344354363840031242796,09/04/2025 09:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,80,80.10541758157969,,14.4618875,8.19555,5.3455625,,26.86,70.0,1013.0,3.05
gov,31390932574706768021562473002,09/04/2025 09:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,49,49.41218514337105,33.602907866622225,28.756421,,,1.42732,31.65,53.0,1012.0,3.0
gov,31388839920718814259329251882,09/04/2025 09:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,54,48.81055517578126,53.951620644713685,,14.17415,,0.5519999999999999,32.03,55.0,1012.0,3.6
gov,31390903576425084107499649578,09/04/2025 10:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,90,89.88755507734876,54.715453212323126,,9.2075,,2.76268,26.0,77.0,1013.0,4.83
gov,28560877461938780203765592307,09/04/2025 10:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,111,111.197740234375,65.79013754882814,6.7984375,14.38,6.5435,5.720680000000001,25.96,72.0,1012.0,5.04
gov,31390908889087377344742439468,09/04/2025 10:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,91,90.74796067576284,76.62319075075521,14.1143415,4.0096,4.246625,2.4526800000000004,26.01,72.0,1012.0,4.98
gov,31390912357075263208060500522,09/04/2025 10:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,71,71.40718486328124,54.92668510163652,,10.94085,,16.67068,31.71,64.0,1012.0,4.63
gov,31388851800421997746903202346,09/04/2025 10:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,91,91.13454956054686,58.85465270996093,22.26065,11.5904,36.56875,1.7120000000000002,28.01,74.0,1013.0,1.54
gov,29195707587706641566224751462,09/04/2025 10:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,99,98.72577231445317,63.90413599211505,7.017958999999999,,,1.6197600000000003,25.93,77.0,1012.0,3.04
gov,31387251434693138681789561386,09/04/2025 10:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,77,76.82812231597963,54.25978427035884,27.2527125,1.12585,22.6419375,9.95632,27.51,69.0,1012.0,5.28
gov,31388883344354363840031242796,09/04/2025 10:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,88,88.36987381252628,,13.81545,5.37835,7.18775,,27.88,66.0,1012.0,3.6
gov,31390932574706768021562473002,09/04/2025 10:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,49,49.15125483231153,31.96681267906112,28.4670585,,,1.37968,33.67,49.0,1011.0,2.59
gov,31388839920718814259329251882,09/04/2025 10:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,57,48.950168359375,57.185618566894526,,10.7779,,0.572,32.03,55.0,1011.0,4.63
gov,31390903576425084107499649578,09/04/2025 11:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,93,93.16449882889997,55.79489729686824,,8.49415,,2.8480000000000003,26.0,74.0,1013.0,5.13
